TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
GO:0000338	"protein deneddylation"	NaN	1.0413926851582251	0.04827652795210968	0.9419149504694394	0.08789671	null
GO:0001952	"regulation of cell-matrix adhesion"	NaN	2.0644579892269186	0.5551800714492614	0.9646650287295943	0.04157856	null
GO:0009895	"negative regulation of catabolic process"	9895	NaN	2.519827993775719	1.5931254224196194	0.9229046005100973	0.71512424	1903320
GO:0030162	"regulation of proteolysis"	30162	NaN	2.6232492903979003	2.022786521193396	0.925326158720931	0.51787084	1903320
GO:0031399	"regulation of protein modification process"	31399	NaN	3.0265332645232967	5.126967268514048	0.9164175918902655	0.67614799	1903320
GO:0031400	"negative regulation of protein modification process"	31400	NaN	2.519827993775719	1.5931254224196194	0.905864743001568	0.71440543	1903320
GO:0032434	"regulation of proteasomal ubiquitin-dependent protein catabolic process"	32434	NaN	2.113943352306837	0.6227672105822148	0.9245077828219368	0.79720537	1903320
GO:0032435	"negative regulation of proteasomal ubiquitin-dependent protein catabolic process"	32435	NaN	1.568201724066995	0.17379550062759488	0.9192122827814713	0.92224263	1903320
GO:0042176	"regulation of protein catabolic process"	42176	NaN	2.5490032620257876	1.704161436709472	0.9235951416344962	0.54654955	1903320
GO:0042177	"negative regulation of protein catabolic process"	42177	NaN	2.0253058652647704	0.5069035434971516	0.9160996840150178	0.62760281	1903320
GO:0051247	"positive regulation of protein metabolic process"	51247	NaN	3.03342375548695	5.209037366032635	0.8918763460975289	0.73539384	1903320
GO:0051248	"negative regulation of protein metabolic process"	51248	NaN	2.808210972924222	3.099353094525442	0.9044910491944487	0.59087727	1903320
GO:0061136	"regulation of proteasomal protein catabolic process"	61136	NaN	2.290034611362518	0.936564642270928	0.9216843853094863	0.93793166	1903320
GO:1901799	"negative regulation of proteasomal protein catabolic process"	1901799	NaN	1.7160033436347992	0.2462102925557594	0.9167835732995109	0.84779083	1903320
GO:1901873	"regulation of post-translational protein modification"	1901873	NaN	2.3636119798921444	1.1103601428985228	0.9268204790926244	0.62532057	1903320
GO:1901875	"positive regulation of post-translational protein modification"	1901875	NaN	2.12057393120585	0.6324225161726369	0.9103280738370952	0.92941885	1903320
GO:1903050	"regulation of proteolysis involved in protein catabolic process"	1903050	NaN	2.359835482339888	1.1007048373081008	0.9238430205256348	0.51814152	1903320
GO:1903051	"negative regulation of proteolysis involved in protein catabolic process"	1903051	NaN	1.8388490907372552	0.32828039007434584	0.9161475171202205	0.8260168	1903320
GO:2000058	"regulation of ubiquitin-dependent protein catabolic process"	2000058	NaN	2.2174839442139063	0.7917350584145989	0.9234082483540031	0.89934119	1903320
GO:2000059	"negative regulation of ubiquitin-dependent protein catabolic process"	2000059	NaN	1.7403626894942439	0.2606932509413923	0.9162996408973445	0.95351791	1903320
GO:1903347	"negative regulation of bicellular tight junction assembly"	NaN	0.6020599913279624	0.014482958385632905	0.9244340427269601	0.25180698	null
GO:1903361	"protein localization to basolateral plasma membrane"	NaN	0.8450980400142568	0.02896591677126581	0.9172070523856478	0.18735858	null
GO:0043113	"receptor clustering"	43113	NaN	1.7634279935629373	0.2751762093270252	0.9022468064251375	0.52158461	1903361
GO:0072657	"protein localization to membrane"	72657	NaN	2.6884198220027105	2.3510669112677416	0.8798936169413548	0.79950747	1903361
GO:0072659	"protein localization to plasma membrane"	72659	NaN	2.3443922736851106	1.062083614946413	0.8874220664291402	0.84515824	1903361
GO:0090150	"establishment of protein localization to membrane"	90150	NaN	2.3483048630481607	1.071738920536835	0.8828417977369004	0.84608129	1903361
GO:0098876	"vesicle-mediated transport to the plasma membrane"	98876	NaN	2.1398790864012365	0.6613884329439027	0.8824413817216031	0.64236084	1903361
GO:1904409	"regulation of secretory granule organization"	NaN	0.6020599913279624	0.014482958385632905	0.9382801479338649	0.30555966	null
GO:1904411	"positive regulation of secretory granule organization"	NaN	0.6020599913279624	0.014482958385632905	0.9218978529193945	0.25180698	null
GO:1904659	"glucose transmembrane transport"	NaN	1.7075701760979363	0.2413826397605484	0.9055872677480193	0.36745628	null
GO:0006851	"mitochondrial calcium ion transmembrane transport"	6851	NaN	1.255272505103306	0.08207009751858646	0.9199394505991727	0.60366299	1904659
GO:0008645	"hexose transmembrane transport"	8645	NaN	1.7160033436347992	0.2462102925557594	0.9054354908134399	0.98942294	1904659
GO:0015749	"monosaccharide transmembrane transport"	15749	NaN	1.7323937598229686	0.2558655981461813	0.9052448628414463	0.95809562	1904659
GO:0034219	"carbohydrate transmembrane transport"	34219	NaN	1.8195439355418688	0.31379743168871294	0.9036139299734036	0.96181415	1904659
GO:0036444	"calcium import into the mitochondrion"	36444	NaN	1.0791812460476249	0.05310418074732066	0.9226525557551117	0.73490187	1904659
GO:0046323	"glucose import"	46323	NaN	1.3979400086720377	0.11586366708506324	0.9112687722592869	0.93719015	1904659
GO:0070588	"calcium ion transmembrane transport"	70588	NaN	2.342422680822206	1.057255962151202	0.8993476275379765	0.79680579	1904659
GO:0098660	"inorganic ion transmembrane transport"	98660	NaN	2.8819549713396007	3.673843777155547	0.88906742432876	0.77396754	1904659
GO:0098662	"inorganic cation transmembrane transport"	98662	NaN	2.823474229170301	3.210389108815294	0.8901448492413435	0.55134305	1904659
GO:1904809	"regulation of dense core granule transport"	NaN	0.7781512503836436	0.02413826397605484	0.9166492543774132	0.27469104	null
GO:0002791	"regulation of peptide secretion"	2791	NaN	2.437750562820388	1.3179492130925943	0.884281300583809	0.98296166	1904809
GO:0002793	"positive regulation of peptide secretion"	2793	NaN	2.1958996524092336	0.753113836052911	0.871297627411164	0.84959976	1904809
GO:0030832	"regulation of actin filament length"	30832	NaN	2.2355284469075487	0.8255286279810756	0.8331542083045598	0.87620411	1904809
GO:0031110	"regulation of microtubule polymerization or depolymerization"	31110	NaN	1.9444826721501687	0.4200057931833543	0.905039470670683	0.83442276	1904809
GO:0031111	"negative regulation of microtubule polymerization or depolymerization"	31111	NaN	1.6720978579357175	0.22207202857970457	0.8940510010582317	0.89806565	1904809
GO:0031112	"positive regulation of microtubule polymerization or depolymerization"	31112	NaN	1.5314789170422551	0.15931254224196195	0.8931152349195957	0.87414331	1904809
GO:0031113	"regulation of microtubule polymerization"	31113	NaN	1.7075701760979363	0.2413826397605484	0.8982539552732105	0.84734149	1904809
GO:0031116	"positive regulation of microtubule polymerization"	31116	NaN	1.462397997898956	0.1351742782659071	0.8858446899872039	0.86277424	1904809
GO:0032024	"positive regulation of insulin secretion"	32024	NaN	2.0755469613925306	0.5696630298348943	0.8287477410498726	0.72597289	1904809
GO:0032388	"positive regulation of intracellular transport"	32388	NaN	2.161368002234975	0.6951820025103795	0.8700161989447059	0.86845002	1904809
GO:0032956	"regulation of actin cytoskeleton organization"	32956	NaN	2.550228353055094	1.7089890895046829	0.8985825184258995	0.9201603	1904809
GO:0033157	"regulation of intracellular protein transport"	33157	NaN	2.230448921378274	0.8158733223906537	0.8849716543549259	0.6554141	1904809
GO:0035774	"positive regulation of insulin secretion involved in cellular response to glucose stimulus"	35774	NaN	1.7075701760979363	0.2413826397605484	0.8415687326862862	0.87161628	1904809
GO:0046887	"positive regulation of hormone secretion"	46887	NaN	2.287801729930226	0.9317369894757168	0.8290590117487392	0.88036501	1904809
GO:0050796	"regulation of insulin secretion"	50796	NaN	2.3541084391474008	1.0862218789224678	0.8368778841641098	0.90786509	1904809
GO:0051494	"negative regulation of cytoskeleton organization"	51494	NaN	2.2278867046136734	0.8110456695954427	0.8903026790731644	0.78273631	1904809
GO:0051495	"positive regulation of cytoskeleton organization"	51495	NaN	2.271841606536499	0.8979434199092402	0.8843996136221345	0.79154381	1904809
GO:0070507	"regulation of microtubule cytoskeleton organization"	70507	NaN	2.187520720836463	0.7386308776672782	0.9011580851665184	0.66350112	1904809
GO:0090063	"positive regulation of microtubule nucleation"	90063	NaN	0.9030899869919435	0.03379356956647678	0.8975207483903256	0.88112716	1904809
GO:0090276	"regulation of peptide hormone secretion"	90276	NaN	2.429752280002408	1.2938109491165395	0.8423430833090323	0.96325083	1904809
GO:0090277	"positive regulation of peptide hormone secretion"	90277	NaN	2.184691430817599	0.7338032248720672	0.8317077998851019	0.96243198	1904809
GO:0090316	"positive regulation of intracellular protein transport"	90316	NaN	2.0253058652647704	0.5069035434971516	0.8697129550031026	0.84127325	1904809
GO:0110053	"regulation of actin filament organization"	110053	NaN	2.436162647040756	1.3131215602973834	0.89736113471633	0.77481432	1904809
GO:1901608	"regulation of vesicle transport along microtubule"	1901608	NaN	0.8450980400142568	0.02896591677126581	0.9034174248551181	0.51536985	1904809
GO:1901610	"positive regulation of vesicle transport along microtubule"	1901610	NaN	0.7781512503836436	0.02413826397605484	0.8900371820456121	0.9487341	1904809
GO:1901951	"regulation of anterograde dense core granule transport"	1901951	NaN	0.6020599913279624	0.014482958385632905	0.9067647717933277	0.94198655	1904809
GO:1901953	"positive regulation of anterograde dense core granule transport"	1901953	NaN	0.6020599913279624	0.014482958385632905	0.8931254188682177	0.87707616	1904809
GO:1902904	"negative regulation of supramolecular fiber organization"	1902904	NaN	2.2278867046136734	0.8110456695954427	0.8930549072262041	0.85636594	1904809
GO:1902905	"positive regulation of supramolecular fiber organization"	1902905	NaN	2.2405492482826	0.8351839335714974	0.8879128538662379	0.85912039	1904809
GO:1903532	"positive regulation of secretion by cell"	1903532	NaN	2.5599066250361124	1.7476103118663706	0.8575527456397354	0.85939595	1904809
GO:1904811	"positive regulation of dense core granule transport"	1904811	NaN	0.6989700043360189	0.019310611180843873	0.90148733953428	0.95756781	1904809
GO:1905144	"response to acetylcholine"	NaN	1.7708520116421442	0.28000386212223616	0.9795624870910598	0.46522336	null
GO:0010243	"response to organonitrogen compound"	10243	NaN	3.0013009330204183	4.83730810080139	0.9731183383958619	0.61682139	1905144
GO:0071417	"cellular response to organonitrogen compound"	71417	NaN	2.7466341989375787	2.6890026069325095	0.9508999108819286	0.82680859	1905144
GO:1901699	"cellular response to nitrogen compound"	1901699	NaN	2.81424759573192	3.1428019696823406	0.9588186688772397	0.84667896	1905144
GO:1905145	"cellular response to acetylcholine"	NaN	1.7481880270062005	0.26552090373660325	0.9659739375875901	0.40182544	null
GO:0007213	"G protein-coupled acetylcholine receptor signaling pathway"	7213	NaN	1.3424226808222062	0.10138070869943033	0.9228541220892962	0.91407994	1905145
GO:1905908	"positive regulation of amyloid fibril formation"	NaN	0.47712125471966244	0.009655305590421936	0.8990671330785451	0.46115279	null
GO:0032233	"positive regulation of actin filament bundle assembly"	32233	NaN	1.7993405494535817	0.29931447330308003	0.8851997760895286	0.89479623	1905908
GO:0051496	"positive regulation of stress fiber assembly"	51496	NaN	1.7160033436347992	0.2462102925557594	0.8871746070088391	0.6222474	1905908
GO:1990778	"protein localization to cell periphery"	NaN	2.450249108319361	1.3565704354542822	0.8940478523471834	0.45811738	null
GO:0008104	"protein localization"	8104	NaN	3.294466226161593	9.505648353770397	0.8666300731222115	0.7500322	1990778
GO:0015031	"protein transport"	15031	NaN	3.0330214446829107	5.204209713237424	0.8597425739859802	0.80053417	1990778
GO:0033365	"protein localization to organelle"	33365	NaN	2.8779469516291885	3.6400502075890704	0.8817295006935337	0.55943306	1990778
GO:0045184	"establishment of protein localization"	45184	NaN	3.1058506743851435	6.155257313893984	0.8692003311888523	0.82666853	1990778
GO:0070727	"cellular macromolecule localization"	70727	NaN	3.2962262872611605	9.544269576132084	0.8703658557889502	0.80966369	1990778
GO:1990845	"adaptive thermogenesis"	NaN	1.4913616938342726	0.14482958385632905	0.9582465323087704	0	null
GO:2000008	"regulation of protein localization to cell surface"	NaN	1.6127838567197355	0.19310611180843873	0.9084905624562785	0.45709513	null
GO:0032386	"regulation of intracellular transport"	32386	NaN	2.44870631990508	1.351742782659071	0.885539424988451	0.63638349	2000008
GO:0032880	"regulation of protein localization"	32880	NaN	2.975891136401793	4.562131891474365	0.8744542818042885	0.76629655	2000008
GO:0050708	"regulation of protein secretion"	50708	NaN	2.4983105537896004	1.5158829776962441	0.8733614793459	0.87553956	2000008
GO:0050714	"positive regulation of protein secretion"	50714	NaN	2.24551266781415	0.8448392391619195	0.8599378879120052	0.88996479	2000008
GO:0051222	"positive regulation of protein transport"	51222	NaN	2.4608978427565478	1.390364005020759	0.8599281977074121	0.86606553	2000008
GO:0051223	"regulation of protein transport"	51223	NaN	2.705007959333336	2.44279231437675	0.8749411835737986	0.83298673	2000008
GO:0070201	"regulation of establishment of protein localization"	70201	NaN	2.7708520116421442	2.8434874963792605	0.8803438344028186	0.85201969	2000008
GO:1900180	"regulation of protein localization to nucleus"	1900180	NaN	2.1583624920952498	0.6903543497151685	0.8970426163017426	0.52497518	2000008
GO:1903828	"negative regulation of protein localization"	1903828	NaN	2.369215857410143	1.1248431012841555	0.8783216801706845	0.64874691	2000008
GO:1903829	"positive regulation of protein localization"	1903829	NaN	2.699837725867246	2.413826397605484	0.8625053427792821	0.83152793	2000008
GO:1904375	"regulation of protein localization to cell periphery"	1904375	NaN	2.164352855784437	0.7000096553055903	0.8969017523173475	0.5930092	2000008
GO:1904951	"positive regulation of establishment of protein localization"	1904951	NaN	2.5390760987927767	1.665540214347784	0.8654624789461443	0.88609839	2000008
GO:1905475	"regulation of protein localization to membrane"	1905475	NaN	2.322219294733919	1.0089794341990925	0.8930477461170949	0.6165538	2000008
GO:1905477	"positive regulation of protein localization to membrane"	1905477	NaN	2.0681858617461617	0.5600077242444723	0.8804995711401646	0.57998586	2000008
GO:2000377	"regulation of reactive oxygen species metabolic process"	NaN	2.1818435879447726	0.7289755720768563	0.9474478768430733	0.18446383	null
GO:2000673	"positive regulation of motor neuron apoptotic process"	NaN	0.6989700043360189	0.019310611180843873	0.950159744297644	0.3730916	null
