TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
GO:0000302	"response to reactive oxygen species"	NaN	2.287801729930226	0.9317369894757168	0.9606618087423677	0.34860999	null
GO:0008645	"hexose transmembrane transport"	8645	NaN	1.7160033436347992	0.2462102925557594	0.884200577873514	0.98942294	1904659
GO:0015749	"monosaccharide transmembrane transport"	15749	NaN	1.7323937598229686	0.2558655981461813	0.883955878821686	0.95809562	1904659
GO:0046323	"glucose import"	46323	NaN	1.3979400086720377	0.11586366708506324	0.8912031367737473	0.93719015	1904659
GO:1904705	"regulation of vascular associated smooth muscle cell proliferation"	NaN	1.8512583487190752	0.3379356956647678	0.9658452361431225	0.03631173	null
GO:1904706	"negative regulation of vascular associated smooth muscle cell proliferation"	1904706	NaN	1.4771212547196624	0.14000193106111808	0.9524131863127581	0.76548882	1904705
GO:1904851	"positive regulation of establishment of protein localization to telomere"	NaN	1	0.04344887515689872	0.8992450440231071	0.40969351	null
GO:0070203	"regulation of establishment of protein localization to telomere"	70203	NaN	1.0413926851582251	0.04827652795210968	0.9108122115960826	0.9802313	1904851
GO:1905906	"regulation of amyloid fibril formation"	NaN	1.146128035678238	0.06275948633774259	0.8928435163271095	0.31675354	null
GO:1990000	"amyloid fibril formation"	NaN	1.146128035678238	0.06275948633774259	0.9064490423775818	0.22625	null
GO:1990778	"protein localization to cell periphery"	NaN	2.450249108319361	1.3565704354542822	0.8768215185157827	0.46081561	null
GO:0033365	"protein localization to organelle"	33365	NaN	2.8779469516291885	3.6400502075890704	0.8630476894270029	0.55943306	1990778
GO:0045184	"establishment of protein localization"	45184	NaN	3.1058506743851435	6.155257313893984	0.8476417201648535	0.69810733	1990778
GO:0061951	"establishment of protein localization to plasma membrane"	61951	NaN	1.7781512503836436	0.2848315149174471	0.8790947394635849	0.72942976	1990778
GO:0072657	"protein localization to membrane"	72657	NaN	2.6884198220027105	2.3510669112677416	0.8621103013605604	0.60298635	1990778
GO:0072659	"protein localization to plasma membrane"	72659	NaN	2.3443922736851106	1.062083614946413	0.87113531464062	0.84515824	1990778
GO:0090150	"establishment of protein localization to membrane"	90150	NaN	2.3483048630481607	1.071738920536835	0.8648386830363517	0.84608129	1990778
GO:0098876	"vesicle-mediated transport to the plasma membrane"	98876	NaN	2.1398790864012365	0.6613884329439027	0.8612375429660717	0.79950747	1990778
GO:1903044	"protein localization to membrane raft"	1903044	NaN	1.0413926851582251	0.04827652795210968	0.9021048096424202	0.61572248	1990778
GO:1990806	"ligand-gated ion channel signaling pathway"	NaN	1.6127838567197355	0.19310611180843873	0.9415906608010328	0.1263285	null
GO:1990874	"vascular associated smooth muscle cell proliferation"	NaN	1.0791812460476249	0.05310418074732066	0.9913779261449157	0	null
GO:2000114	"regulation of establishment of cell polarity"	NaN	1.3617278360175928	0.10620836149464132	0.9706150584249505	0.03143312	null
GO:2000377	"regulation of reactive oxygen species metabolic process"	NaN	2.1818435879447726	0.7289755720768563	0.9493988787947891	0.15941855	null
GO:2000641	"regulation of early endosome to late endosome transport"	NaN	1.2304489213782739	0.07724244472337549	0.8959578654279549	0.41016281	null
GO:0032387	"negative regulation of intracellular transport"	32387	NaN	1.7160033436347992	0.2462102925557594	0.875288230034566	0.78510221	2000641
GO:0032388	"positive regulation of intracellular transport"	32388	NaN	2.161368002234975	0.6951820025103795	0.8631010196760507	0.86845002	2000641
GO:0033157	"regulation of intracellular protein transport"	33157	NaN	2.230448921378274	0.8158733223906537	0.879293580235545	0.70909832	2000641
GO:0090316	"positive regulation of intracellular protein transport"	90316	NaN	2.0253058652647704	0.5069035434971516	0.8648337774610263	0.84127325	2000641
GO:2001057	"reactive nitrogen species metabolic process"	NaN	1.4913616938342726	0.14482958385632905	0.9612776574991979	0.13575583	null
